ProcessLevel	ProcessID	ProcessName	Symbol	Parent_processName
3	MBCO:0000164	Adenylyl cyclase signaling pathway	PDE3B	Intracellular common signaling cascades of multiple pathways
3	MBCO:0000164	Adenylyl cyclase signaling pathway	PDE4A	Intracellular common signaling cascades of multiple pathways
3	MBCO:0000164	Adenylyl cyclase signaling pathway	PDE4D	Intracellular common signaling cascades of multiple pathways
3	MBCO:0000164	Adenylyl cyclase signaling pathway	PRKACA	Intracellular common signaling cascades of multiple pathways
3	MBCO:0000164	Adenylyl cyclase signaling pathway	PRKAR1A	Intracellular common signaling cascades of multiple pathways
3	MBCO:0000164	Adenylyl cyclase signaling pathway	PRKAR2A	Intracellular common signaling cascades of multiple pathways
3	MBCO:0000164	Adenylyl cyclase signaling pathway	RAPGEF3	Intracellular common signaling cascades of multiple pathways
3	MBCO:0000164	Adenylyl cyclase signaling pathway	RAPGEF4	Intracellular common signaling cascades of multiple pathways
3	MBCO:0000165	Adherens junction organization	ACTR2	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	AJAP1	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	ALCAM	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	ARVCF	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CBLL1	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CDH1	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CDH17	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CDH2	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CDH3	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CDH5	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CELSR1	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CGNL1	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CTNNA1	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CTNNA2	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CTNNA3	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CTNNB1	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CTNND1	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	CTNND2	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	DLG5	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	EVL	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	JUP	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	L1CAM	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	LIN7A	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	MLLT4	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	MYO1D	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	NFASC	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	NUMBL	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	PAK4	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	PARD3	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	PARD6A	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	PLEKHA7	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	PTPRJ	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	PVR	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	PVRL1	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	PVRL4	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	RAPGEF1	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	RAPGEF3	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	RASSF8	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	RND3	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	SHROOM3	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	SSX2IP	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	TIAM1	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	VEZT	Cell-cell adhesion
3	MBCO:0000165	Adherens junction organization	WTIP	Cell-cell adhesion
3	MBCO:0000166	Adiponectin receptor signaling	ADIPOQ	Signaling pathways involved in glucose and lipid homeostasis
3	MBCO:0000166	Adiponectin receptor signaling	ADIPOR1	Signaling pathways involved in glucose and lipid homeostasis
3	MBCO:0000166	Adiponectin receptor signaling	ADIPOR2	Signaling pathways involved in glucose and lipid homeostasis
3	MBCO:0000166	Adiponectin receptor signaling	APPL1	Signaling pathways involved in glucose and lipid homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ADCY2	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ADCY6	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ADRA1B	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ADRA1D	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ADRA2A	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ADRB1	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ADRB2	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ADRB3	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ADRBK1	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ADRBK2	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	AKAP12	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	AKAP5	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ARRB1	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ARRB2	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	DLG1	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	EZR	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	GNB3	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	GPR3	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	GRK5	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	PDE4D	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	PPP1R9B	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	RAPGEF3	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	RAPGEF4	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	RASD1	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	RGS14	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	RGS16	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	RGS4	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000167	Adrenergic receptor signaling	ZDHHC7	Signaling pathways regulating cardiovascular homeostasis
3	MBCO:0000168	Adrenocorticotropic hormone receptor signaling	MC2R	Signaling pathways regulating steroid and sex hormone synthesis
3	MBCO:0000168	Adrenocorticotropic hormone receptor signaling	MC3R	Signaling pathways regulating steroid and sex hormone synthesis
3	MBCO:0000168	Adrenocorticotropic hormone receptor signaling	MC5R	Signaling pathways regulating steroid and sex hormone synthesis
3	MBCO:0000168	Adrenocorticotropic hormone receptor signaling	MRAP	Signaling pathways regulating steroid and sex hormone synthesis
3	MBCO:0000168	Adrenocorticotropic hormone receptor signaling	POMC	Signaling pathways regulating steroid and sex hormone synthesis
3	MBCO:0000169	Aggrecan synthesis	ACAN	Proteoglycan synthesis
3	MBCO:0000170	Albumin mediated blood protein transport	ALB	Blood protein dynamics
3	MBCO:0000171	Alternative complement pathway	C1S1	Complement pathway and regulation
3	MBCO:0000171	Alternative complement pathway	C1S2	Complement pathway and regulation
3	MBCO:0000171	Alternative complement pathway	C3	Complement pathway and regulation
3	MBCO:0000171	Alternative complement pathway	CFB	Complement pathway and regulation
3	MBCO:0000171	Alternative complement pathway	CFD	Complement pathway and regulation
3	MBCO:0000171	Alternative complement pathway	CFH	Complement pathway and regulation
3	MBCO:0000171	Alternative complement pathway	CFP	Complement pathway and regulation
3	MBCO:0000171	Alternative complement pathway	HC	Complement pathway and regulation
3	MBCO:0000172	Alternative end joining DSB repair	DCLRE1C	DNA double-strand break repair
3	MBCO:0000172	Alternative end joining DSB repair	PARP1	DNA double-strand break repair
3	MBCO:0000172	Alternative end joining DSB repair	PARP2	DNA double-strand break repair
3	MBCO:0000172	Alternative end joining DSB repair	POLQ	DNA double-strand break repair
3	MBCO:0000172	Alternative end joining DSB repair	RAD50	DNA double-strand break repair
3	MBCO:0000172	Alternative end joining DSB repair	TRP53BP1	DNA double-strand break repair
3	MBCO:0000173	Amination of alpha-keto acids and deamination of amino acids	AOC3	Ammonium metabolism
3	MBCO:0000173	Amination of alpha-keto acids and deamination of amino acids	GLUD1	Ammonium metabolism
3	MBCO:0000173	Amination of alpha-keto acids and deamination of amino acids	GLUD2	Ammonium metabolism
3	MBCO:0000173	Amination of alpha-keto acids and deamination of amino acids	LOXL2	Ammonium metabolism
1	MBCO:0000002	Amino acid metabolism	AADAT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	AANAT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	AASS	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ABAT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ACAD8	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ACADSB	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ACMSD	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ADAR	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ADAT3	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	AFMID	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	AGMAT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	AGXT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	AGXT2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ALDH18A1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ALDH1L1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ALDH5A1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ALDH7A1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	AMT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	AOC1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	AOC3	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ARG1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ARG2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ASL	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ASMT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ASNS	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ASPG	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ASS1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	BCAT1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	BCAT2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	BHMT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	CCBL1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	CCBL2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	COMT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	DAO	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	DBH	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	DDAH1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	DDAH2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	DDC	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	DHFR	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	DIO2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	DIO3	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	DUOX1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	DUOX2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	DUOXA1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	DUOXA2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	ECHS1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	FAH	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	FOLH1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	FPGS	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GAD2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GATM	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GLDC	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GLS	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GLS2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GLUD1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GLUD2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GLUL	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GLYR1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GNMT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GOT1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GOT2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GPT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GPT2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GRHPR	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	GSTZ1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	HDC	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	HGD	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	HIBCH	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	HMGCL	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	HNMT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	IDO1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	IDO2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	IYD	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	KMO	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	KYNU	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	LOX	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	LOXL2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	MAOA	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	MAOB	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	MAT1A	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	MCCC1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	MCCC2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	MTHFD1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	MTRR	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	NAGS	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	NNMT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	OAT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	OTC	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	PAH	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	PEPD	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	PHGDH	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	PICK1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	PRODH	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	PSAT1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	PSPH	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	PYCR1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	PYCR2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	QPRT	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	RNLS	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SCCPDH	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SDS	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SECISBP2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SHMT1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SHMT2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SIRT3	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SIRT5	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SLC16A2	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SLC16A7	E_m_p_t_y
1	MBCO:0000002	Amino acid metabolism	SLC18A1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SLC19A1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SLC1A1	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SLC1A3	Molecular Biology of the Cell
1	MBCO:0000002	Amino acid metabolism	SLC1A4	Molecular Biology of the Cell
