Integration_group	Dataset_name	Time point	Time unit	Dataset_color	NCBI_official_gene_symbol	Minus_log10_pval_or_adj_pval	Significance_value_type	Log2_fold_change
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM22422	2.17313639932855	Minus_log10_adjusted_pvalue	0.991104364395142
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	GM25272	16.9421817918347	Minus_log10_adjusted_pvalue	-0.598119378089905
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM26165	1.89663077945723	Minus_log10_adjusted_pvalue	0.977003037929535
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM26397	2.59961227482368	Minus_log10_adjusted_pvalue	0.716287791728973
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM26447	8.76661040591666	Minus_log10_adjusted_pvalue	1.96660387516022
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM3414	10.5526217699579	Minus_log10_adjusted_pvalue	0.685565054416656
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM4540	1.39277129700487	Minus_log10_adjusted_pvalue	0.690979540348053
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM4775	5.77368370423632	Minus_log10_adjusted_pvalue	1.24877166748047
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM5148	4.14075181194269	Minus_log10_adjusted_pvalue	0.602108478546143
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM5321	1.50048889209156	Minus_log10_adjusted_pvalue	0.706912159919739
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM7722	6.48956760190664	Minus_log10_adjusted_pvalue	1.03294396400452
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM8317	1.85223405792671	Minus_log10_adjusted_pvalue	1.06371092796326
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GM8618	10.4922587935945	Minus_log10_adjusted_pvalue	1.57092595100403
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	GM9703	3.55641944787973	Minus_log10_adjusted_pvalue	-0.60259473323822
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GNG13	1.69416943684279	Minus_log10_adjusted_pvalue	0.595658361911774
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GPC2	∞	Minus_log10_adjusted_pvalue	1.96923661231995
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	GPR68	∞	Minus_log10_adjusted_pvalue	-1.39186131954193
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	GRK4	1.36430922599632	Minus_log10_adjusted_pvalue	-2.29600071907043
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GRTP1	∞	Minus_log10_adjusted_pvalue	1.95124614238739
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GSG1	6.20432847911413	Minus_log10_adjusted_pvalue	1.22431552410126
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	GSPT1	∞	Minus_log10_adjusted_pvalue	0.905554473400116
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	GTF2IRD2	3.30472412894027	Minus_log10_adjusted_pvalue	-0.733868598937988
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	H2-Q6	9.4469876369981	Minus_log10_adjusted_pvalue	-1.29378354549408
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	HACD4	2.42918047184124	Minus_log10_adjusted_pvalue	0.751534938812256
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	HECTD2	5.38507957483446	Minus_log10_adjusted_pvalue	0.658203065395355
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	HECTD2OS	7.80575216641221	Minus_log10_adjusted_pvalue	-2.14640831947327
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	HIP1R	5.71965612644595	Minus_log10_adjusted_pvalue	-0.60187554359436
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	HPS3	7.20589760906393	Minus_log10_adjusted_pvalue	0.683484256267548
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	HSPE1	6.8142878843179	Minus_log10_adjusted_pvalue	0.716705799102783
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	HYI	11.8827883882943	Minus_log10_adjusted_pvalue	1.10024476051331
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	IGFLR1	6.47569346302506	Minus_log10_adjusted_pvalue	0.736606299877167
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	IGSF5	1.4161078249146	Minus_log10_adjusted_pvalue	-0.678128719329834
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	INSRR	∞	Minus_log10_adjusted_pvalue	-0.667220115661621
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	INSYN2B	12.8617447006589	Minus_log10_adjusted_pvalue	-0.866506576538086
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	IQCK	1.91572050546128	Minus_log10_adjusted_pvalue	0.673582434654236
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	IRF7	3.98922951631373	Minus_log10_adjusted_pvalue	1.24657547473907
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	ITGB2L	2.58995534552074	Minus_log10_adjusted_pvalue	-0.700464963912964
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	KANSL1L	∞	Minus_log10_adjusted_pvalue	1.34502446651459
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	KCNH7	2.09531799447977	Minus_log10_adjusted_pvalue	0.674846351146698
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	KCTD1	8.55066663216524	Minus_log10_adjusted_pvalue	0.860641062259674
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	LATS2	3.65431464446739	Minus_log10_adjusted_pvalue	-1.72481286525726
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	LCORL	10.5526217699579	Minus_log10_adjusted_pvalue	0.79101288318634
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	LGI4	1.84626742767856	Minus_log10_adjusted_pvalue	-1.14030611515045
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	LIME1	6.58307337702926	Minus_log10_adjusted_pvalue	-0.605705976486206
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	LMNTD2	5.25812938413946	Minus_log10_adjusted_pvalue	-1.09892463684082
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	LRRC56	6.58437070438711	Minus_log10_adjusted_pvalue	1.56672179698944
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	LXN	2.11128261918979	Minus_log10_adjusted_pvalue	-0.650142848491669
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	MAMDC4	6.22734094676033	Minus_log10_adjusted_pvalue	-0.7664515376091
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	MAPKAPK3	1.87688043249045	Minus_log10_adjusted_pvalue	1.12548899650574
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	MCCC1OS	3.705346430634	Minus_log10_adjusted_pvalue	-0.880797624588013
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	MED21	13.1470944634974	Minus_log10_adjusted_pvalue	-0.762403309345245
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	MEX3C	5.79406519582975	Minus_log10_adjusted_pvalue	0.670449137687683
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	MGAT4A	6.91953223252292	Minus_log10_adjusted_pvalue	1.06378555297852
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	MIF4GD	3.67679740596537	Minus_log10_adjusted_pvalue	0.607839822769165
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	MOSPD2	7.18824208403746	Minus_log10_adjusted_pvalue	0.661735892295837
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	MPP2	4.06023321740744	Minus_log10_adjusted_pvalue	0.643452405929565
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	MTAG2	1.72390139480013	Minus_log10_adjusted_pvalue	-0.958823621273041
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	MYD88	6.36832696554444	Minus_log10_adjusted_pvalue	0.69438636302948
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	MYO9A	1.76900983322595	Minus_log10_adjusted_pvalue	0.616672217845917
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	NAF1	7.80954504855863	Minus_log10_adjusted_pvalue	0.736814916133881
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	NCF1	3.79949424005026	Minus_log10_adjusted_pvalue	0.62629234790802
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	NDUFA12-PS	4.29468547207415	Minus_log10_adjusted_pvalue	0.620150566101074
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	NINL	3.22251737441906	Minus_log10_adjusted_pvalue	-0.93810510635376
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	NKAPD1	4.43918265877844	Minus_log10_adjusted_pvalue	-0.609345555305481
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	NMB	9.47066718329124	Minus_log10_adjusted_pvalue	1.67721033096313
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	NOXO1	10.1881971881484	Minus_log10_adjusted_pvalue	-1.68970787525177
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	NRIP2	3.95672813503902	Minus_log10_adjusted_pvalue	0.604074001312256
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	NTRK1	6.91975601900267	Minus_log10_adjusted_pvalue	-0.835230350494385
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	NUP88	9.32823030659901	Minus_log10_adjusted_pvalue	0.613193035125732
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ORC4	6.02671092125817	Minus_log10_adjusted_pvalue	0.613312661647797
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	OVGP1	∞	Minus_log10_adjusted_pvalue	1.13897812366486
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	PDE4D	∞	Minus_log10_adjusted_pvalue	0.873151838779449
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	PDE6A	6.63782299386959	Minus_log10_adjusted_pvalue	0.672052919864655
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	PDZK1IP1	1.89714798594872	Minus_log10_adjusted_pvalue	-0.605944514274597
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	PEAR1	∞	Minus_log10_adjusted_pvalue	1.42155158519745
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	PHETA2	∞	Minus_log10_adjusted_pvalue	-1.53010845184326
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	PIH1D2	∞	Minus_log10_adjusted_pvalue	1.84401059150696
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	PLCL1	12.9773448422794	Minus_log10_adjusted_pvalue	-1.7990894317627
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	PLEK	6.42896699936953	Minus_log10_adjusted_pvalue	-0.603287577629089
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	POTEGL	16.1635822156359	Minus_log10_adjusted_pvalue	3.51925754547119
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	PPP1R26	1.50458334188399	Minus_log10_adjusted_pvalue	0.58600264787674
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	PRKG2	3.83366166618799	Minus_log10_adjusted_pvalue	0.89800888299942
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	PRND	8.00314131158426	Minus_log10_adjusted_pvalue	0.750653624534607
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	PRODH	4.52180881372141	Minus_log10_adjusted_pvalue	-1.15175783634186
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	PSIP1	9.62224221863445	Minus_log10_adjusted_pvalue	0.59952437877655
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	PTGES3	12.6217765734384	Minus_log10_adjusted_pvalue	0.747307419776917
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	PXYLP1	∞	Minus_log10_adjusted_pvalue	-1.691241979599
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	RAB43	9.65727934802944	Minus_log10_adjusted_pvalue	0.955884277820587
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	RAP1GAP2	1.46851982216065	Minus_log10_adjusted_pvalue	-0.757300674915314
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	RBM12	∞	Minus_log10_adjusted_pvalue	1.13438260555267
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	RELL2	∞	Minus_log10_adjusted_pvalue	1.10694980621338
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	RFFL	7.51335135345762	Minus_log10_adjusted_pvalue	0.795746862888336
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	RHOT2	∞	Minus_log10_adjusted_pvalue	1.06462812423706
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	RORB	1.500517729494	Minus_log10_adjusted_pvalue	-0.672465980052948
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	RPE	3.55022703117901	Minus_log10_adjusted_pvalue	-0.599400520324707
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	RPF1	3.45657396097361	Minus_log10_adjusted_pvalue	0.588192045688629
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	RPL19-PS12	2.55475709638069	Minus_log10_adjusted_pvalue	0.676830232143402
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	RPL9-PS1	2.22041720044224	Minus_log10_adjusted_pvalue	0.974953293800354
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	RPSA-PS12	4.55186281863674	Minus_log10_adjusted_pvalue	-0.720573306083679
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	RUNX2	2.50078181778535	Minus_log10_adjusted_pvalue	0.735308706760406
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	S100A11	3.11341792686466	Minus_log10_adjusted_pvalue	0.861156105995178
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SAMD9L	3.48483378833177	Minus_log10_adjusted_pvalue	1.21738135814667
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SARNP	1.84255834721953	Minus_log10_adjusted_pvalue	0.698676884174347
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SCML4	10.1811943387961	Minus_log10_adjusted_pvalue	0.984891176223755
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SEC63	∞	Minus_log10_adjusted_pvalue	1.01523506641388
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SELP	3.3284902300901	Minus_log10_adjusted_pvalue	0.647164463996887
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SERINC4	4.5740062963923	Minus_log10_adjusted_pvalue	0.966194093227386
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SERPINB1A	1.37189933276317	Minus_log10_adjusted_pvalue	0.665299832820892
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SFXN5	7.69703302601216	Minus_log10_adjusted_pvalue	1.09913635253906
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SH2B3	9.34201627945944	Minus_log10_adjusted_pvalue	0.601399719715118
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	SLC10A4-PS	2.85990066384062	Minus_log10_adjusted_pvalue	-0.703144669532776
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SLC15A2	1.83472302141291	Minus_log10_adjusted_pvalue	2.65461897850037
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SLC25A14	1.42407123988511	Minus_log10_adjusted_pvalue	0.665764510631561
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SLC35A3	4.38003685444456	Minus_log10_adjusted_pvalue	0.6142498254776
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SLC39A13	7.97372419593826	Minus_log10_adjusted_pvalue	0.755157887935638
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	SMC4	11.3009700700886	Minus_log10_adjusted_pvalue	-0.640422165393829
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SNORD15B	8.94667564404476	Minus_log10_adjusted_pvalue	1.28151881694794
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SNORD22	1.80930141552375	Minus_log10_adjusted_pvalue	0.694955289363861
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SNRPB2	2.58972565019943	Minus_log10_adjusted_pvalue	0.585019588470459
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SNX14	8.97146941728755	Minus_log10_adjusted_pvalue	0.661548137664795
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SNX3	9.1064562834173	Minus_log10_adjusted_pvalue	0.631633996963501
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	SPNS2	4.94842305697433	Minus_log10_adjusted_pvalue	-0.981018006801605
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SPOPL	5.07135276948468	Minus_log10_adjusted_pvalue	0.593733847141266
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	SPPL3	4.81484897106823	Minus_log10_adjusted_pvalue	-0.649091005325317
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SPRY1	9.08344077047437	Minus_log10_adjusted_pvalue	0.650200486183167
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	SRPX	∞	Minus_log10_adjusted_pvalue	-0.595878779888153
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SRSF1	∞	Minus_log10_adjusted_pvalue	0.623769462108612
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	STAT4	4.67902331295467	Minus_log10_adjusted_pvalue	1.01253437995911
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	STAT5A	∞	Minus_log10_adjusted_pvalue	1.05352294445038
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	STK39	∞	Minus_log10_adjusted_pvalue	-1.26985621452332
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	STMN4	7.69599876360236	Minus_log10_adjusted_pvalue	-0.679775953292847
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	SYNC	8.57878778919492	Minus_log10_adjusted_pvalue	0.693593621253967
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	SZT2	5.1487128935749	Minus_log10_adjusted_pvalue	-0.655018925666809
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	TAF1D	4.79366534560168	Minus_log10_adjusted_pvalue	0.630450427532196
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	TBCD	11.4229254793097	Minus_log10_adjusted_pvalue	-0.606422305107117
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	TBP	8.23287456190745	Minus_log10_adjusted_pvalue	0.62284255027771
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	TCTE2	2.95350093821941	Minus_log10_adjusted_pvalue	0.615138053894043
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	TEX14	2.7153752983893	Minus_log10_adjusted_pvalue	0.796506822109222
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	THPO	2.29255671876914	Minus_log10_adjusted_pvalue	-1.75543320178986
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	TIMM8B	11.8250132524984	Minus_log10_adjusted_pvalue	1.12388455867767
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	TKFC	4.7603452162325	Minus_log10_adjusted_pvalue	-0.74704110622406
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	TMCC1	∞	Minus_log10_adjusted_pvalue	-0.99644535779953
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	TMEM258	10.3087151110514	Minus_log10_adjusted_pvalue	-0.817027270793915
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	TNFAIP2	1.71285691386818	Minus_log10_adjusted_pvalue	0.689500391483307
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	TNS2	12.6248230568986	Minus_log10_adjusted_pvalue	0.804040610790253
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	TRAPPC14	3.36231816876602	Minus_log10_adjusted_pvalue	-0.614378869533539
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	TTC16	6.15953694094108	Minus_log10_adjusted_pvalue	-1.69331681728363
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	TTLL11	2.00644166462052	Minus_log10_adjusted_pvalue	1.21206486225128
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	UCKL1OS	5.2200393468234	Minus_log10_adjusted_pvalue	0.893438458442688
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	WNT5B	∞	Minus_log10_adjusted_pvalue	1.20900797843933
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	XPA	6.47366461747637	Minus_log10_adjusted_pvalue	-0.829026997089386
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	ZC3H6	2.81260901964162	Minus_log10_adjusted_pvalue	-0.888292670249939
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	ZFP473	6.57939742623481	Minus_log10_adjusted_pvalue	-0.988487124443054
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ZFP991	2.16297687698673	Minus_log10_adjusted_pvalue	1.37711822986603
HU210 minfc1.5-Up	HU210 minfc1.5	8	hrs	RoyalBlue	ZMYND12	3.14987475345879	Minus_log10_adjusted_pvalue	1.05319678783417
HU210 minfc1.5-Down	HU210 minfc1.5	8	hrs	DarkBlue	ZNRF2	5.47050934501496	Minus_log10_adjusted_pvalue	-1.13344347476959
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	1110004F10RIK	3.27842017624237	Minus_log10_adjusted_pvalue	-0.48586905002594
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	1600012H06RIK	8.71163675227942	Minus_log10_adjusted_pvalue	-0.786494374275208
HU210 minfc1.3	HU210 minfc1.3	2	hrs	Gold	1700030C12RIK	3.28421970474454	Minus_log10_adjusted_pvalue	1.4093953371048
HU210 minfc1.3	HU210 minfc1.3	2	hrs	Gold	1700037C18RIK	1.97261368498211	Minus_log10_adjusted_pvalue	0.391037553548813
HU210 minfc1.3	HU210 minfc1.3	2	hrs	Gold	1810021B22RIK	7.41363328157953	Minus_log10_adjusted_pvalue	1.8125855922699
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	2410124H12RIK	1.96542767785639	Minus_log10_adjusted_pvalue	-1.02798020839691
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	2610001J05RIK	1.80705082213717	Minus_log10_adjusted_pvalue	-0.429210722446442
HU210 minfc1.3	HU210 minfc1.3	2	hrs	Gold	3010001F23RIK	4.62920574509628	Minus_log10_adjusted_pvalue	1.02551102638245
HU210 minfc1.3	HU210 minfc1.3	2	hrs	Gold	4833439L19RIK	5.00738152491535	Minus_log10_adjusted_pvalue	0.432527244091034
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	4930405O22RIK	9.97898445089348	Minus_log10_adjusted_pvalue	-1.96905422210693
HU210 minfc1.3	HU210 minfc1.3	2	hrs	Gold	4930577N17RIK	7.02790782566211	Minus_log10_adjusted_pvalue	0.457318633794785
HU210 minfc1.3	HU210 minfc1.3	2	hrs	Gold	4933431E20RIK	9.71442918965948	Minus_log10_adjusted_pvalue	0.987867772579193
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	5031439G07RIK	3.7936545289777	Minus_log10_adjusted_pvalue	-0.409031212329865
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	6330409D20RIK	2.1689375284807	Minus_log10_adjusted_pvalue	-0.56176096200943
HU210 minfc1.3	HU210 minfc1.3	2	hrs	Gold	9430038I01RIK	4.50786426408874	Minus_log10_adjusted_pvalue	0.687149465084076
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	9530077C05RIK	6.41180787740019	Minus_log10_adjusted_pvalue	-0.933271884918213
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	A430078I02RIK	3.98355587147219	Minus_log10_adjusted_pvalue	-0.629979252815247
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	A730032A03RIK	9.59030351250383	Minus_log10_adjusted_pvalue	-0.827023804187775
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	ABCA1	2.12879671600986	Minus_log10_adjusted_pvalue	-0.817749798297882
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	ABI3	4.22841766002556	Minus_log10_adjusted_pvalue	-0.66711962223053
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	ABRACL	3.67345933195141	Minus_log10_adjusted_pvalue	-0.595590949058533
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	ACTG-PS1	1.37133424989727	Minus_log10_adjusted_pvalue	-0.414063036441803
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	ACYP2	2.57234352484487	Minus_log10_adjusted_pvalue	-0.634224653244019
HU210 minfc1.3	HU210 minfc1.3	2	hrs	DarkOrange	ADAM23	4.23363622528875	Minus_log10_adjusted_pvalue	-0.418032288551331
